1037774036649327;Natalie Parker;Gender not shown xx
1037160316710699;Natalie Parker;Partial Nub. Will not be able to take a confident guess. I feel boy 
1030264954066902;Natalie Parker;Boy
1030264954066902;Sandy Kaur;Boy x
1030264954066902;Amber Donker;Boy
1030264954066902;Shabnam Bengali;BOY
1030264954066902;Nikki Seigler;
1030264954066902;Kirsty Melissa;
1030264954066902;Natalie Parker;Confirmed boy xx
1036976576729073;Natalie Parker;No clues c
1037185343374863;Natalie Parker;We are seeing Nub from the back view. It’s the worst angle to call it. Need a side or between legs, girls and boys can image like this from behind 
1036660956760635;Natalie Parker;Think boy with cord above 
1036666843426713;Natalie Parker;Partial boy I’m seeing 
1036871460072918;Natalie Parker;Boy lean 
1035846813508716;Natalie Parker;
1035846813508716;Jess Maree Bamford;1000 per cent girl 
1035846813508716;Jess Maree Bamford;
1035894123503985;Natalie Parker;Boy lean. Not clear to be sure 
1037422806684450;Lauren Jacobs;Girly
1037422806684450;Karina Marrero;Girl 
1037422806684450;Nikki Seigler;
1037422806684450;Sanna Zewde;Girl
1037422806684450;Annemieke McAnalen;Girl! 
1037422806684450;Tarsha Marie Rix;100000% girl!!
1037422806684450;Shabnam Bengali;Girl
1037422806684450;Natalie Parker;Girl
1038027853290612;Natalie Parker;
1038085666618164;Natalie Parker;
1037368630023201;Natalie Parker;Boy
1038071273286270;Julie Lawson-wood;
1037577930002271;Amber Donker;Boy 
1037577930002271;Jess Parsons;
1037577930002271;Sanna Zewde;Boy
1037577930002271;Natalie Parker;Boy
1037577930002271;Yasmina Laoukili;Boy 
1037577930002271;Annemieke McAnalen;Boy 
1037577930002271;Gemma Johnson;Boy 
1037577930002271;Lacee Jessogne;Boy
1037577930002271;Shabnam Bengali;BOY
1037579853335412;Amber Donker;Boy 
1037579853335412;Sanna Zewde;Boy
1037579853335412;Natalie Parker;Oh boy!! 
1037579853335412;Lauren Jacobs;Boy
1037579853335412;Danielle Ilishia Aye-Pe;Boy
1037579853335412;Shabnam Bengali;BOY
1036867470073317;Lauren Jacobs;Early girly
1036867470073317;Sandy Kaur;Girl x
1036867470073317;Jessica Marie;Girl 
1036867470073317;Shabnam Bengali;Early girl
1036867470073317;Sanna Zewde;Girl
1037474910012573;Amber Donker;No clues
1037474910012573;Sanna Zewde;Boy guess
1035907506835980;Lauren Jacobs;Boy
1035907506835980;Tori Glover;clear boy 
1035907506835980;Nicole O Brien;
1035907506835980;Chloe Riley;Boy
1035907506835980;Nikki Seigler;
1035907506835980;Natalie Parker;Boy
1035907506835980;Jessica Carnes Zavitz;Boy 
1035907506835980;Charlene Appleby;Boy 
1035907506835980;Shabnam Bengali;BOY
1035907506835980;Francesca Manocchio;
1035907506835980;Chloe Louise;Hess all boy 
1036556973437700;Amber Donker;Girl 
1036556973437700;Lauren Jacobs;Girly
1036556973437700;Shabnam Bengali;GIRL
1036556973437700;Chloe Riley;Girl x
1036556973437700;Sandy Kaur;Girl x
1036556973437700;Annemieke McAnalen;Girl 
1036556973437700;Claire Shokrollahi;Thanks everyone!  
1036880673405330;Lauren Jacobs;Girl 
1036880673405330;Sandy Kaur;Girl x
1036880673405330;Natalie Parker;Girl 
1036880673405330;Sarah Lowed;Girl 
1036880673405330;Shabnam Bengali;Girl
1036880673405330;Amy Gardner;It truly is the year of the girl lol everyone I know who's pregnant is having a girl, including me 
1036880673405330;Amber Donker;Girl 
1032734670486597;Natalie Parker;I get why you have had mixed, I feel boy here. But for age I have to say more girl.. I can see this going either way 
1032734670486597;Mercedez Leigh McGowan;Ohhhhh this one is tough! I’ll give a boy guess but I agree it could be girl too
1032734670486597;Ashley Meredith; Nub looks like it’s got that little bulb at the end plus it’s pouring up. 
1032734670486597;Annemieke McAnalen;It’s a girl! 
1032734670486597;Annemieke McAnalen;Seems we have a stubborn bub who doesn’t like giving good angles. 
842351596191573;Natalie Parker;No gender shown here sorry, just legs and bum 
842351596191573;Kristen Hicks;If I had to guess I would say girl! Just for fun..congrats!
842351596191573;Kristina Elaine;Girl 
842351596191573;Natalie Parker;A boy could definitely be hiding here
1036824123410985;Lauren Jacobs;Early girly
1036824123410985;Sandy Kaur;Girl x
1036824123410985;Nikki Seigler;
1036824123410985;Gemma Johnson;Girl 
1036824123410985;Shabnam Bengali;Early girl
1036525120107552;Amber Donker;Girl 
1036525120107552;Natalie Parker;Girl
1036525120107552;Sandy Kaur;Girl x
1032999107126820;Natalie Parker;For age, more girly 
1032999107126820;Nikki Seigler;
1035955063497891;Lauren Jacobs;Not clear enough 
1035955063497891;Nicole O Brien;
1036689053424492;Lauren Jacobs;No clues
1036677913425606;Lauren Jacobs;Boy
1036283056798425;Chloe Riley;I’m guessing girl x
1036283056798425;Lauren Jacobs;Not clear enough 
1035858013507596;Lauren Jacobs;Maybe boy
1036476880112376;Amber Donker;No clues
1036535336773197;Amber Donker;No clues
1035755790184485;Amber Donker;Boy 
1035755790184485;Natalie Parker;Boy
1035755790184485;Shabnam Bengali;BOY
1019437655149632;Lauren Jacobs;No clues
1019437655149632;Natalie Parker;𝖭𝗈 𝖼𝗅𝗎𝖾𝗌, 𝖻𝖺𝖻𝗒 𝗂𝗌 𝖿𝖺𝖼𝗂𝗇𝗀 𝗎𝗌, 𝗐𝗂𝗍𝗁 𝗆𝗈𝗎𝗍𝗁 𝗐𝗂𝖽𝖾 𝗈𝗉𝖾𝗇 
1019437655149632;Micha Palfrey;Is that the umbilical cord then xx
1019437655149632;Giselle Fernandez Silva;I just see the cord 
1019437655149632;Alison Debra Derry;Amazing scan photo 
1019437655149632;Christine Crawford;He looks shocked 
1035812413512156;Amber Donker;No clues
1035207160239348;Amber Donker;Early girl. I could see this go boy
1035207160239348;Natalie Parker;Boy
1035207160239348;Lauren Jacobs;Boy
1035207160239348;Jillian Evilsizer;Thank you guys! My guess was boy too!
1034612750298789;Amber Donker;Girl 
1034612750298789;Sandy Kaur;Girl x
1034612750298789;Shanice Maree Wilson;I don’t know why I say boy 
1034612750298789;Tiana Jitts;girl! 
1034612750298789;Natalie Parker;Definitely a girl for age 
1034612750298789;Rachel Loughnane;Very girly
1034612750298789;Shauna Doyle;Dunno why but I'm thinkin boy
1034612750298789;Jenna Kalenius;Girl 
1034612750298789;Layla-Dakota Croxford;Definitely a girl 
1034612750298789;Shabnam Bengali;She is a girl 
1034612750298789;Francesca Manocchio;Girl
1034612750298789;Melody Lewis;Girl
1034612750298789;Desiree Moreno;Girl 
1034612750298789;Lauren Jacobs;Girly
1034612750298789;Nikki Seigler;
1034612750298789;Kirsty Dalzell;Girl
1034612750298789;Tarsha Marie Rix;She is a girl 
1035730536853677;Amber Donker;Nub isn't fully visible. Boy lean
1035730536853677;Menitza Gil;How about this one 
1035730536853677;Lauren Jacobs;Leaning boy
1035816713511726;Amber Donker;Girl lean 
1035324750227589;Amber Donker;Boy lean
1035808876845843;Amber Donker;No clues
1035545040205560;Amber Donker;No clues
1035509393542458;Amber Donker;No clues
1035807563512641;Amber Donker;No clues
1035684570191607;Lauren Jacobs;It depends on the age. What was your baby measuring during Ultrasound?
1035676430192421;Natalie Parker;
1035399333553464;Amber Donker;Boy 
1035399333553464;Natalie Parker;Boy. 
1035399333553464;Lauren Jacobs;Boy
1035399333553464;Jessica Faith Maulden;Thank you ladies. I have the NIPT results coming in about 10 days. I will update then 
986550598438338;Amber Donker;Boy 
986550598438338;Bethany Wright;
986550598438338;Megan Tyler;Boy
986550598438338;Rebecca Thompson;Boy 
986550598438338;Kellie Edwards;Boy
986550598438338;Adriana Gomes;Boy
986550598438338;Shabnam Bengali;Baby Boy 
986550598438338;Tiana Jitts;Boy boy boy!
986550598438338;Natalie Parker;Boy
986550598438338;Lee Quarrie;Boy
986550598438338;Stephanie VanHoose;Boy
986550598438338;Holly Hastings; thanks team 
986550598438338;Jerusha Galarza;BOy
986550598438338;Penny Berthoud;
986550598438338;Bridget Bell;
986550598438338;Nita Vlad;Boy
986550598438338;Holly Hastings;Reckon I can start buying boy stuff? 
986550598438338;Holly Hastings;Just to let you know... you were all... right 
986550598438338;Natalie Parker;
1035214543571943;Amber Donker;Boy
1035214543571943;Group member;Have these also xx
1035407026886028;Amber Donker;No clues
1034049947021736;Natalie Parker;Leaning girl
1034049947021736;Nikki Seigler;
1034870893606308;Natalie Parker;Clear boy x
1034870893606308;Elaine Wood;
1034870893606308;Nikki Seigler;That's all 
1011640312596033;Lauren Jacobs;No clear clues
1011640312596033;Shabnam Bengali;Maybe girl
1011640312596033;Nikki Seigler;Girl lean but the baby isn't quite in the correct position
1011640312596033;Shabnam Bengali;Hi any updates?
1034138960346168;Natalie Parker;Not seeing full Nub, just scan lines sorry 
1034138960346168;Karli Rose;I’m going to lean boy but not positive 
1034138960346168;Karina Marrero;I say boy because of the last picture 
1034138960346168;Desiree Moreno;Gonna say girl 
1032498547176876;Amber Donker;Boy lean
1032498547176876;Nikki Seigler;
1032498547176876;Belinda Amundson;What am I missing? I thought it looked like a girl because it isnt pointing up much and is angled more even with the spine? I have no experience though lol
1032498547176876;Tara Jo Bugeja;Boy
1035184660241598;Lauren Jacobs;Early girly with time to rise
1034969316929799;Amber Donker;No clues
1034909146935816;Amber Donker;No clues
1035034056923325;Lauren Jacobs;No clues
1031064393986958;Lauren Jacobs;No clear clues. Leg blocking
1032823697144361;Natalie Parker;Early girl
1032823697144361;Lauren Jacobs;Early girly with time to rise
1032823697144361;Dionne Milne;Girl xxx
1033402623753135;Natalie Parker;Please add age, 
1034132370346827;Natalie Parker;No clues x
1034717470288317;Natalie Parker;No clues 
1033084540451610;Natalie Parker;No clues
1033291943764203;Tyree Swiderski;I think boy
1033291943764203;Natalie Parker;No clues x
1033749903718407;Natalie Parker;Not clear, boy lean 
1032779017148829;Natalie Parker;Partial Nub, cn go either way 
1033043113789086;Natalie Parker;Girly
1033043113789086;Emma Jones;Girl xx
1033286153764782;Natalie Parker;Partial Nub line. Can go either way x
1033484997078231;Natalie Parker;It’s not clear, boy lean
1034350230325041;Natalie Parker;More girly
1032734737153257;Natalie Parker;No clues xx
1032735810486483;Natalie Parker;Leaning boy
1032754633817934;Natalie Parker;Boy
1032755990484465;Natalie Parker;Leaning girl due to visibility 
1034351443658253;Lauren Jacobs;Girly
1034351443658253;Amber Donker;Girl
1034182490341815;Lauren Jacobs;showing boy
1033971400362924;Lauren Jacobs;Girl 
1033971400362924;Casey Atkin;Was told girl at my 16 week scan and boy at 20 weeks my advice don’t buy anything until your anatomy scan 
1033971400362924;Tori Glover;always wait until closer to 20 weeks! it’s very on and off earlier on about gender. i’ve had three. all were VERY clear with the gender and yours seems very blurry and iffy so i would go for another in a few weeks. 
1033971400362924;Chantelle Gargano;I’m actually in the UK and here we do gender a and from 16 weeks, our machines are very advanced, I see most of you are from America or Australia so not sure what your guidelines are, and I’m not belittling your machines either, I just wanted reassurance this looks like girly bits rather than boy bits and I would say myself it definitely looks girly as boys are developed from as early as 13 weeks. 
1033971400362924;Maja Sunddal Almind;Here in Denmark we do genderscans from week 14. Some few places at week 13
1033971400362924;Danny Joel;I found that sometimes during the scan you can see the gender bits clearly but they don’t always get the best shot for a pic, so try rack your brains to what you was seeing on the screen if you can remember. I don’t really know what I’m looking at with potty shot but from my small knowledge I’d say girl. But my scan they said boy and showed me the boy bits but the pictures aren’t as prominent 
1033971400362924;Nikki Seigler;
1033971400362924;Shabnam Bengali;All girl
1033971400362924;Casey Grieves;yes i was told girl looked like yours and now i have a boy
1033971400362924;Kasadee Jay;Im so scared after all these comments aha I was told I was having a boy at my 16 week scan and my 20 week scan is today.... what if he is a she 
1033971400362924;Cenaidita Morales;Im scareed too now lmao i been told girl 3 times alrdy im now 18 weeks nd they confirm girl yesterday lol the other 2 times were a maybe so i wasnt sure what if my she turns out to be a he? Lmao
1033971400362924;Sofia Hernandez;I'd say early girl can still be a boy. Only because my sister in law was told girl and ended up having a boy. 
1033971400362924;Shannon Leigh;
1033971400362924;Brittany Rohr;Definitely girl! 
1033550970404967;Lauren Jacobs;Girl
1033550970404967;Sandy Kaur;Girl x
1033550970404967;Group member;Girl guess x
1033792507047480;Karli Rose;Girl 
1033792507047480;Lauren Jacobs;Early girly
1033792507047480;Alexandra Jechorek;Early girl x
1033792507047480;Georgia L Cunningham;I think will rise to a boy 
1033792507047480;Aimal Shahrukh;Girl
1033792507047480;Nikki Seigler;I'm this is going to rise
1033792507047480;Shabnam Bengali;Early girl
1033978660362198;Lauren Jacobs;No clues
1033952560364808;Lauren Jacobs;No clues
1033601663733231;Lauren Jacobs;Not clear enough for me
1032711490488915;Natalie Parker;Early
1032711490488915;Group member;any more guesses?
1032711490488915;Amber Donker;Early girl 
1032711490488915;Group member;can any admins tell me if the bladder is boyish on the scan.. I think its quite low
1033290083764389;Lauren Jacobs;Girl
1033290083764389;Nikki Seigler;girl
1033290083764389;Natalie Parker;Girl
1033290083764389;Sandy Kaur;Girl x
1033290083764389;Amber Donker;Girl
1031657347260996;Emma Davies;Any body? x
1031657347260996;Shabnam Bengali;BOY
1031657347260996;Emma Jones;Looks like boy to me xx
1032719923821405;Lauren Jacobs;No clues
1032719923821405;Emily Conaway;Mermaid
1032719923821405;Lori Downer;Girl 
1032719923821405;Tarsha Marie Rix;No clue but she looks like a mermaid lol so im guessing girl 
1032719923821405;Chantelle Elizabeth Gill;Girl  total guess x
1032719923821405;Taylor Weldon;No clues but fun girl guess
1032719923821405;Benz Caprice;We gonna say it’s a girl because it’s a mermaid 
1032719923821405;Gemma Singleton;Just to be different I’m going to say boy lol 
1032719923821405;BaileyyJane Sparks;fun girl guess
1032719923821405;Jessica Llewellyn;I'm guessing mermaid xx
1032719923821405;Tanya McCrary;Mermaid!! 
1032719923821405;Sarah Turley;Baby's heart is heart shaped too! Amazing x
1032719923821405;Lisa Carter;Looks like a little mermaid 
1032719923821405;Deb Mcquillan;I'm guessing boy
1032719923821405;Shannon Leigh;Do you have any other scans from 12+ weeks?
1032719923821405;Neysa Brandon;I say mermaid 
1032719923821405;Gracia Castrejon;Boy 
1033476877079043;Lauren Jacobs;No clues
1033476877079043;Anika Marium Hussain;Boy
1009401332819931;Natalie Parker;Boy
1009401332819931;Sandra Karlsson;
1009401332819931;Amber Donker;Boy
1009401332819931;Francesca Manocchio;Boy
1009401332819931;Lisanne Jordens;boy 
1009401332819931;Sandra Karlsson;Hello Again, i def know in 2 weeks 
1009401332819931;Sandra Karlsson;Tomorrow i Will know
1026814951078569;Amber Lynn;Girl
1026814951078569;Natalie Parker;I checked your old post. A admin team said early girl for you, however I don’t see true gender in these shots to confirm. Sorry 
1026814951078569;Shelby Hodgkiss;Looks girl to me x
1026814951078569;Francesca Manocchio;Girl
1033356567091074;Lauren Jacobs;Girl
1033356567091074;Natalie Parker;Girl
1033356567091074;Group member;Oh wow I’ve had so many say it’s a boy 
1033356567091074;Sandy Kaur;Girl x
1027873554306042;Amber Donker;Girl 
1027873554306042;Charlotte Mammy Watt;Thanks 
1027873554306042;Natalie Parker;Girl
1027873554306042;Lauren Jacobs;Girly
1027873554306042;Charlotte Mammy Watt;Thanks
1027873554306042;Francesca Manocchio;Girl
1027873554306042;Shabnam Bengali;Girl
1027873554306042;Charlotte Mammy Watt;I really do hope so as I've already got two boys xx
1027873554306042;Charlotte Mammy Watt;Gender reveal is on 26th november so we will see if I finally get my princess after already having two prince's I will post video on here to confirm if you were all right  xxx
1033419227084808;Natalie Parker;I didn’t decline your post so not sure, but you are always given a reason why, 
1033419227084808;Lesha Cicone Peck;Is this one better and oh okay I didn’t see the reason why x
1033419227084808;Kirsty Melissa;Boy 
1032519247174806;Amber Donker;No clues
1032519247174806;Claire Bates;Just a guess but I think girl.  
1032578737168857;Amber Donker;No clues
1030932397333491;Amber Donker;Girl
1030932397333491;Ivonne Lim;Gi4l
1030932397333491;Natalie Parker;Girl
1030932397333491;Lauren Jacobs;Partial nub and low bladder. Could go either way for me 
1031621237264607;Natalie Parker;Boy
1031621237264607;Nikki Seigler;
1027870594306338;Natalie Parker;Boy
1027870594306338;Sheri Trotter;Boy
1027870594306338;Francesca Manocchio;Boy
1027870594306338;Nikki Seigler;
1027870594306338;Lauren Jacobs;Boy
1030052867421444;Natalie Parker;Girl
1030052867421444;Sandy Kaur;Girl x
1030052867421444;Lauren Jacobs;Girl
1030052867421444;Leanne Nicole;Girl
1030052867421444;Sadie Van Roie;Girl
1030052867421444;Amy Saunders;Girl 
1030052867421444;Allison Pickles;Girl
1030052867421444;Shabnam Bengali;GIRL
1032442850515779;Natalie Parker;Looks girly for age
1032442850515779;Nikki Seigler;
1032442850515779;Jasmine-rose Robertson;I think girl 
1032442850515779;Allison Pickles;Looks girly!
1032638923829505;Amber Donker;Girl 
1032638923829505;Natalie Parker;All girl t
1032638923829505;Lauren Jacobs;Girl
1032638923829505;Nikki Seigler;
1032638923829505;Chloe Riley;I TOLD YOU GIRL!!!!
1032638923829505;Allison Pickles;Girl!!! 
1030805794012818;Natalie Parker;No clues 
1030805794012818;Alexandra Jechorek;No potty shots so no clues sorry can only look at the nub at 12+ weeks 20 weeks u need potty shot xx
1032706897156041;Natalie Parker;Girl
1032706897156041;Nikki Seigler;
1029936137433117;Natalie Parker;Looking boyish 
1031668233926574;Natalie Parker;Boy lean
1031668233926574;Jess Parsons;
1031090383984359;Natalie Parker;Still going boy 
1031090383984359;Nikki Seigler;Which one is suppose to look boy? Both to me looks girlie
1031090383984359;Danielle Chiddy;
1031090383984359;Tori Glover;how far along are you?
1031090383984359;Beth Finlay;
1031090383984359;Rachel Loughnane;Girl
1031090383984359;Ciara Bullman;Girl
1031090383984359;Ally Richie;Girly 
1031090383984359;Natasha Tash;Boy guess
1031090383984359;BaileyyJane Sparks;Girl
1031090383984359;Chloe Williamson;
1031090383984359;Jess Parsons;
1031090383984359;Ciara Rooney;Girl
1031090383984359;Kourtney Brauer;Boy
1031090383984359;Danny Joel;Haha this one has mixed it up abit 
1031090383984359;Emma Neve;I want to say boy 
1031090383984359;Nikki Seigler;I think what I circled is the actual nub? And the thing above it is just part of their leg
1031090383984359;Danny Joel;Here’s a fuller shot of the ‘boy’ pic, sorry I cropped them, fun and games guys fun and games 
1031090383984359;Neysa Brandon;I say girl!!!!! The boy pic looks like a knee or leg
1031090383984359;Koryn Stone;Girl 
1031090383984359;Lacey Lynn;Definitely a girl 
1031090383984359;Malina Fordx;Boy x
1031090383984359;Amber Donker;Boy from bottom pic
1031090383984359;Poorandaye Maharaj;Boy guess
1031090383984359;Natalie Parker;CONFIRMED BOY 
1032733840486680;Natalie Parker;
1012460049180726;Lauren Jacobs;Girl lean
1012460049180726;Natalie Parker;Girl
1012460049180726;Nikki Seigler;Kinda blurry but leaning 
1012460049180726;Natalie Parker;Confirmed girl 
1032729387153792;Lauren Jacobs;No clues
1032710073822390;Natalie Parker;Boy
1032692733824124;Natalie Parker;Leaning boy
1032630537163677;Natalie Parker;Thinking boy. Do you have any others? 
1032295133863884;Natalie Parker;Yes. Boy gender shown in a horizontal way. (Scan lines) so scrotal line and penis on top
1030365887390142;Natalie Parker;Early
1032451540514910;Amber Donker;Not seeing enough
1032451540514910;Stefanie Brenner-Herzog;hihi the nub shows like a leg
1032445087182222;Amber Donker;Girl 
1032445087182222;Lauren Jacobs;Girly
1032445087182222;Laura Mann;Does it still look girly with this other scan pic? I dont have a clue just curious 
1032445087182222;Shabnam Bengali;Girl
1032445087182222;Nikki Seigler;
1031657977260933;Amber Donker;No clues
1031657977260933;Group member;Ok thank you anyways x
1031858160574248;Amber Donker;No clues
1013351849091546;Amber Donker;Boy
1013351849091546;Nikki Seigler;
1013351849091546;Francesca Manocchio;Boy
1013351849091546;Lauren Jacobs;Boy
1013351849091546;Shabnam Bengali;BOY
1013351849091546;Cyr Ielle;I have the same and my baby is a boy
1013351849091546;Georgie Smith;Little man 
1013351849091546;Lisa Clayton;Can someone tell me is this a potty shot? Or something else. 
1013351849091546;Lisa Clayton;Confirmed boy 
1031498947276836;Natalie Parker;He’s a boy
1031498947276836;Lauren Jacobs;Boy
1031498947276836;Amber Donker;Boy
1031498947276836;Christine Marie;Boy 
1031498947276836;Francesca Manocchio;Boy
1031498947276836;Bryony Trelford;Thank you ladies, I think I convinced myself that much that I honestly thought the baby was a girl. I was very wrong but I’m so glad to be having a boy one of each now
1031498947276836;Sarah Lockhart;Boy xx
1031498947276836;Heidi Webb;Boy 
1031772703916127;Marnie Da Ponte Kersten;Leans boy for me, but I agree it isn't definitive.
1031772703916127;Lauren Jacobs;Boy
1031772703916127;Sadie Van Roie;Boy
1031772703916127;Brittany Stanford;Looks like a boy to me
1031772703916127;Francesca Manocchio;Boy
1031772703916127;Danielle Chiddy;
1031772703916127;Colleen Amos;Boy
1031718440588220;Lauren Jacobs;Wrong position. Baby is facing us no clues
1031273530632711;Lauren Jacobs; No clues 
1031622543931143;Natalie Parker;Boy 
1031622543931143;Sarah Little;Boy
1031622543931143;Kirsty Melissa;
1031622543931143;Alice Rose Grace Sprigg;Boy!
1031622543931143;Bethany Wright;
1031622543931143;Nikki Seigler;Clear shot of 
1031622543931143;Lacee Jessogne;Boy 
1031622543931143;Stephanie Allen;Boy 
1031622543931143;Francesca Manocchio;
1031622543931143;Amber Donker;Boy
1031622543931143;Mared Williams;Boy 
1031622543931143;Donna Ginnelly;Boy
1031622543931143;Heidi Webb;Boy 
1030066857420045;Natalie Parker;Boy
1030066857420045;Leanne Nicole;Boy!
1030066857420045;Sav WT;Boy 
1030066857420045;Sadie Van Roie;They all look girl except the bottom photo which to me is boy maybe so not to much help good luck
1030066857420045;Katrine Knudsen;This is the video 
1030066857420045;Nikki Seigler;Boy
1030066857420045;Amber Donker;Boy
1030066857420045;Poorandaye Maharaj;Boy!
1030066857420045;Shabnam Bengali;BOY
1014503142309750;Lauren Jacobs;Boy
1014503142309750;Elizabeth Lauren;
1014503142309750;Amber Donker;Boy
1014503142309750;Natalie Parker;Boy
1014503142309750;Rhian Hart;Boy 
1014503142309750;Kirsty Fox;You was all right, he's all boy. Thank you x
1014503142309750;Natalie Parker;
1029934887433242;Natalie Parker;More partial, but I’m seeing boy
1029934887433242;Shabnam Bengali;Maybe boy
1029934887433242;Nikki Seigler;I dont see a very clear nub but I'm leaning 
1029934887433242;Kirsty Melissa;
1029934887433242;Lauren Jacobs;Leaning boy
1029934887433242;Yvonne Martin;Baby boy 
1029934887433242;Amber Donker;Boy
1030334054059992;Amber Donker;Girl 
1030334054059992;Lauren Jacobs;Girl
1030334054059992;Jordie Feerick;She’s a little girl 
1030334054059992;Amber Donker;CONFIRMED GIRL 
1031518480608216;Natalie Parker;Thinking boy
1031518480608216;Amber Donker;Boy
1030451964048201;Natalie Parker;He’s a boy xx
1030451964048201;TeeTee Bledsoe;.
1030451964048201;Amber Donker;Boy 
1030422884051109;Raylynn Nicole Jenkins;Jayden
1030422884051109;Raylynn Nicole Jenkins;Jaylynn
1030422884051109;Katie Clark;Julianna or jaylen
1030422884051109;Tyree Swiderski;Janessa
1030422884051109;Jaimee Lynn Coe;Jakayla 
1030422884051109;Lyndsey Heywood;j'naiyah
1030422884051109;Jaymee Sunderland;Jazmine jaymee Jamie jayme jordynn 
1030422884051109;Jaymee Sunderland;J’amy
1030422884051109;Shelby Lyn Sullivan;J’Nay 
1030422884051109;Wendy Makelim;Jordyn
1030422884051109;Teresa Sherratt;I know if a little girl calls Ja'shayze
1030422884051109;Desiree Woosley;Jeswin
1030422884051109;Kirsty Hamilton;Jasmin or janiya 
1030422884051109;Emily Dodd;Julia
1030422884051109;Germine Mikhael;Joy
1030422884051109;Deb Mcquillan;Jayda
1030422884051109;Patricia Quinn;Jodie 
1030422884051109;Elayne Richardson;Jocelyn , jasmine , jadine, 
1030422884051109;Gaby Y Edgar  Garcia;Jazlyn, Jovani, Jazmyn, Jazeera, Jovanka, Jahaziel, Jael, Jaycee, Ja'kenzy, Jolette, Ja'Cari, Jahdai, Ja'Zelle, Jovana, Janecka, Janaai,  Journee, Jerusalem 
1030422884051109;Gaby Y Edgar  Garcia;Or pick Me 
1030422884051109;Shabnam Bengali;Sorry I don't have any name suggestions, but I just wanna say you are living my dream of two girls
1030422884051109;Shelly-Anne Naidoo;Jeena
1030422884051109;Shelby Lyn Sullivan;Janelle J’Nelle 
1030422884051109;Walker Kayls New;Javeah 
1030422884051109;Leanne Leonard;Ja'mad
1030422884051109;Alisa Lynch;Jordan
1030422884051109;Kelly Marie Knight;My girl is called Jaycie x
1030422884051109;Tia Dennehy;J’dyn 
1030422884051109;Tia Dennehy;Jaycee, J’Leigh, Jaclynn, Jacqueline, J’lyse (Jay-Lease) 
1030422884051109;Malina Fordx;Jamie-Leigh. Jaylah.... 
1031099757316755;Natalie Parker;Early girl 
1031099757316755;Lauren Jacobs;Early girly
1031099757316755;Sandy Kaur;Girl x
1031033443990053;Natalie Parker;Boy
1031033443990053;Nikki Seigler;Boy
987838748309523;Terina Katie;Little lady right there!!! Clear as anything 
987838748309523;Dani Elle;Girl 100%
987838748309523;Phoenix Richardson;Girl
987838748309523;Charise Per;Girl
987838748309523;Claire Crook;Girl
987838748309523;Melissa Mc;Boy. Skull is very typical boy, nub seems to be on the rise. X
987838748309523;Tamara Cooley;Boy 
987838748309523;Danielle Triggs;Boy
987838748309523;Della Dee Stvalle;Boy
987838748309523;Sana Shahzad;Boy
987838748309523;Nichole Payne;Girl
987838748309523;Ci Louise;Boy x
987838748309523;Emma Neve;Early girl x
987838748309523;Julie Shahin;Early girl.. Might rise to be a boy in few days
987838748309523;Becky Andrew;Girl 
987838748309523;Dawn Betz Sluss;Early girl ... but could be on the rise.
987838748309523;Jenna-Marie Mackenzie;
987838748309523;Lucinda Robins;girl
987838748309523;Ci Louise; when do you find out? Xx
987838748309523;Shelly Roper;Boy ... mum of 7 boys just saying haha xx
987838748309523;Shaylene Link;Girl 
987838748309523;Rose Salter;Wow so many guesses on this one! Can’t wait to find out 
987838748309523;Francesca Manocchio;Girl
987838748309523;Kim Garland;Girl 
987838748309523;Isa Gutierrez;Early girl but won’t be surprised if it develops into boy 
987838748309523;Chelsey Cawthorne;Boy
987838748309523;Alexandra Jechorek;Girl 
987838748309523;Amuses Bouches;Boy
987838748309523;Emily Jayne New;Update Found out I’m having another little girl 
987838748309523;Shabnam Bengali;Early girl
1031107237316007;Natalie Parker;Boy
1031107237316007;Nikki Seigler;I dont see a clear clue
1030682790691785;Amber Donker;Early girl. This can still be a boy
1030682790691785;Cyr Ielle;Boy
1030682790691785;Tara Jo Bugeja;Boy
1030682790691785;Shabnam Bengali;Early girl
1030682790691785;Christine Marie;Boy 
1030682790691785;Casey Atkin;All boy 
1030682790691785;Francesca Manocchio;Boy
1030682790691785;Rachel Loughnane;Baby girl
1030682790691785;Yasmina Nouiri;Boy 
1030682790691785;Carol Tolley;Bot
1030682790691785;Kirsty Louise Ajibade;
1030682790691785;Nikki Seigler;
1030682790691785;Narine Biciahcean;
1030682790691785;Jessica Aaron Doody;
1030682790691785;Desiree Moreno;Girl nub doesn’t look stacked 
1030682790691785;Kirsty Melissa;
1030682790691785;Rebecca Lyons-Roberts;Boy
1031101073983290;Lauren Jacobs;No clear clues. Leg interfering
1031101073983290;Natalie Parker;Boy lean
1008648659561865;Amber Donker;Boy
1008648659561865;Natalie Parker;Boy! 
1008648659561865;Lacey Lynn;Boy
1008648659561865;Jodie Reynolds;Boy 
1008648659561865;Haleigh Todd;Boy 
1008648659561865;Lucy Eleanor Cottrell;Boy 
1008648659561865;Lydia Hunt;100 per cent boy 
1008648659561865;Narine Biciahcean;
1008648659561865;Danny Joel;first i thought the nub was the foot
1008648659561865;Stacey Elaine Bothamley;Definitely boy 
1008648659561865;Danny Joel;Just want to thank you all, really cool how helpful you all are. I’m sure I will be less frantic soon enough 
1008648659561865;Lauren Jacobs;Boy
